Survey Date,Reef,Latitude,Longitude,Full Genet Name,TagID,Treatment,Depth,Status,Proprtion_Live,Bleaching_Rank,Length,Width,Height,Snails
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-115-S,Sm,18,RM,0.95,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-114-L,Lg,14,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-135-S,Sm,18,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-116-L,Lg,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-104-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-103-S,Sm,17,RM,0.80,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-115-L,Lg,19,RM,0.75,2,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-112-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-113-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-110-L,Lg,16,RM,0.95,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-107-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-110-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-127-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-121-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-127-L,Lg,15,D,0.00,N/A,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-122-L,Lg,18,G,N/A,N/A,N/A,N/A,N/A,N/A
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-126-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-130-L,Lg,19,D,0.00,N/A,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-126-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-128-L,Lg,14,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-108-S,Sm,15,Ok,1.00,1,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-122-S,Sm,17,Ok,1.00,2,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-125-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-123-L,Lg,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-125-L,Lg,16,Ok,1.00,3,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-109-L,Lg,17,Ok,1.00,2,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-123-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-109-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-108-L,Lg,15,D,0.00,N/A,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-118-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-131-S,Sm,18,RM,0.10,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-106-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-131-L,Lg,18,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-117-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-118-L,Lg,16,Ok,0.30,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-130-S,Sm,19,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-111-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-124-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-121-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-124-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-120-L,Lg,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-119-L,Lg,17,Ok,1.00,2,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-129-S,Sm,19,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-107-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-129-L,Lg,18,RM,0.00,N/A,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-119-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01000,-80.37381,Snapper Ledge,ML2-128-S,Sm,14,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-111-L,Lg,17,Ok,0.95,0,N/A,N/A,N/A,2
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-105-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-106-S,Sm,16,RM,0.00,N/A,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-101-L,Lg,19,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-103-L,Lg,17,RM,0.50,0,N/A,N/A,N/A,1
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-142-S,Sm,17,RM,0.04,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-142-L,Lg,17,RM,0.80,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-140-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-140-L,Lg,16,D,0.00,N/A,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-139-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-139-L,Lg,17,Ok,1.00,2,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-138-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-101-S,Sm,19,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-138-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-102-L,Lg,19,RM,0.80,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-137-S,Sm,16,Ok,0.95,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-137-L,Lg,16,RM,0.95,2,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.00984,-80.37395,Snapper Ledge,ML3-136-S,Sm,17,Ok,1.00,0,N/A,N/A,N/A,0
8/20/2014,Molasses Reef,25.01006,-80.37362,Snapper Ledge,ML1-102-S,Sm,19,RM,0.70,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-229-L,Lg,15,RM,0.98,0,N/A,N/A,N/A,1
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-337-L,Lg,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-305-S,Sm,20,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-226-L,Lg,14,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-206-S,Sm,15,RM,0.95,1,N/A,N/A,N/A,1
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-215-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-320-L,Lg,20,Ok,0.99,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-207-L,Lg,15,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-327-S,Sm,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-305-L,Lg,20,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-226-S,Sm,13,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-208-S,Sm,16,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-207-S,Sm,15,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-212-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-336-S,Sm,21,RM,0.85,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-304-S,Sm,21,Ok,0.85,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-215-L,Lg,16,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-321-L,Lg,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-208-L,Lg,N/A,RM,0.90,0,N/A,N/A,N/A,1
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-227-L,Lg,13,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-213-S,Sm,15,RM,0.90,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-333-S,Sm,21,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-306-S,Sm,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-203-S,Sm,14,RM,0.80,0,N/A,N/A,N/A,2
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-224-S,Sm,14,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-307-L,Lg,19,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-192-L,Lg,23,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-204-L,Lg,17,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-338-L,Lg,22,RM,0.10,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-301-L,Lg,20,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-216-S,Sm,16,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-328-S,Sm,21,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-204-S,Sm,16,Ok,0.70,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-206-L,Lg,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-225-L,Lg,13,RM,0.01,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-216-L,Lg,16,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-229-S,Sm,16,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-235-L,Lg,14,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-205-L,Lg,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-337-S,Sm,21,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-237-S,Sm,13,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-306-L,Lg,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-205-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-225-S,Sm,13,RM,0.85,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-328-L,Lg,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-330-S,Sm,21,Ok,0.50,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-332-L,Lg,21,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-330-L,Lg,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-211-L,Lg,15,RM,0.95,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-332-S,Sm,21,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-228-S,Sm,13,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-302-S,Sm,21,OK,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-210-S,Sm,15,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-212-L,Lg,15,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-326-L,Lg,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-335-L,Lg,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-323-S,Sm,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-234-S,Sm,15,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-236-L,Lg,14,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-301-S,Sm,20,OK,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-326-S,Sm,21,RM,0.40,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-163-L,Lg,13,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-334-S,Sm,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-333-L,Lg,21,G,N/A,N/A,N/A,N/A,N/A,N/A
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-164-L,Lg,13,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-302-L,Lg,21,OK,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-240-S,Sm,14,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-211-S,Sm,15,RM,0.95,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-324-L,Lg,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-325-S,Sm,20,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-236-S,Sm,13,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-214-L,Lg,14,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-322-L,Lg,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-237-L,Lg,12,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-321-S,Sm,20,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-327-L,Lg,21,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-304-L,Lg,20,Ok,0.80,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-338-S,Sm,22,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-334-L,Lg,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-318-S,Sm,19,Ok,0.98,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-336-L,Lg,21,RM,0.90,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-234-L,Lg,14,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-227-S,Sm,13,RM,0.70,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-210-L,Lg,16,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-209-L,Lg,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-163-S,Sm,14,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-164-S,Sm,13,Ok,0.75,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-324-S,Sm,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-214-S,Sm,14,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-209-S,Sm,15,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-335-S,Sm,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-322-S,Sm,21,G,N/A,N/A,N/A,N/A,N/A,N/A
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-323-L,Lg,20,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-303-L,Lg,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-228-L,Lg,13,RM,0.80,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-240-L,Lg,14,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-303-S,Sm,20,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-340-S,Sm,22,D,0.00,N/A,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-218-L,Lg,15,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-221-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-310-L,Lg,19,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-219-L,Lg,16,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-329-L,Lg,20,Ok,0.05,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-314-S,Sm,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-231-S,Sm,15,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-309-S,Sm,19,G,N/A,N/A,N/A,N/A,N/A,N/A
8/25/2014,Pickles Reef,24.98609,-80.41514,Snapper Ledge,PI1-213-L,Lg,15,G,N/A,N/A,N/A,N/A,N/A,N/A
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-315-L,Lg,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-314-L,Lg,21,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-222-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-218-S,Sm,14,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-315-S,Sm,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-309-L,Lg,19,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-231-L,Lg,14,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-340-L,Lg,22,RM,0.75,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-308-S,Sm,20,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-329-S,Sm,21,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-223-L,Lg,13,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-222-L,Lg,15,Ok,1.00,3,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03333,-80.35012,Snapper Ledge,FR2-325-L,Lg,20,RM,0.98,0,N/A,N/A,N/A,1
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-311-S,Sm,19,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-220-S,Sm,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03342,-80.35006,Snapper Ledge,FR3-194-L,Lg,24,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-312-S,Sm,21,Ok,1.00,1,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98577,-80.41569,Snapper Ledge,PI3-232-S,Sm,14,Ok,1.00,2,N/A,N/A,N/A,0
8/25/2014,Pickles Reef,24.98588,-80.41554,Snapper Ledge,PI2-220-L,Lg,15,Ok,1.00,0,N/A,N/A,N/A,0
8/25/2014,French Reef,25.03331,-80.35008,Snapper Ledge,FR1-311-L,Lg,20,RM,0.98,0,N/A,N/A,N/A,0
