paper_id,title,year,first_author,citation_count,doi,n_seeds_cited,cited_seeds_str
7a43443b0bce186d7326a8fd7ff096b557443fff,A Cohesion Measure for Improving the Weighting of Experts’ subgroups in Large-scale Group Decision Making Clustering Methods,2019,Álvaro Labella,4,10.1109/FUZZ-IEEE.2019.8858858,1,vardi_2012
89ee5a5f0bb7607189cf318382cc3e1e176f6065,An Adaptive Consensus Reaching Process Dealing with Comparative Linguistic Expressions in Large-scale Group Decision Making,2019,Á. L. Romero,3,10.2991/eusflat-19.2019.26,1,vardi_2012
27adf30db2253e1985ad3624a90b1fdb5e7ba61b,Population Dynamics and Genotypic Richness of the Threatened Acropora spp . and their Hybrid in the U . S . Virgin Islands,2019,Hannah F Nylander-Asplin,3,,1,forrester_et_al_2014
980a5e3d99592abd9c21fb6fbf7ac6ca0ff056f5,A Novel Linguistic Cohesion Measure for Weighting Experts’ Subgroups in Large-Scale Group Decision Making Methods,2019,Álvaro Labella,0,10.1109/ISKE47853.2019.9170458,1,vardi_2012
b8f62c29b1ae0095e48b67eff2e2d7ebb8792336,"Recently several agro-industrial parks have been developed as applications of industrial ecology to agriculture, aiming at improved sustainability performance. Grounded in industrial ecology and the literature on inter-organizational networks, this study explores the social structure of sustainabili",2019,,0,,1,vardi_2012
ea975ad98dfc1589d8b4cb6d7cfdcc64c64f7223,Using sensor fusion for parallel image classiﬁcation,2019,Teodor Atroshenko,0,,1,pausch_et_al_2018
be55fb18ad28336082c25d8561b1d5b05956cdd1,Bleaching causes loss of disease resistance within the threatened coral species Acropora cervicornis,2018,E. Muller,116,10.7554/eLife.35066,1,forrester_et_al_2014
214ae520a3d8fd7484f55746f886cd6438d5e4e4,Disentangling causation: complex roles of coral‐associated microorganisms in disease,2018,Hanaka Mera,59,10.1111/1462-2920.13958,1,forrester_et_al_2014
1eb6a46d8e1e1383e9f0dd1cb449db354e87db16,Social transmission in networks: global efficiency peaks with intermediate levels of modularity,2018,V. Romano,45,10.1007/s00265-018-2564-9,1,vardi_2012
3116eb78faa5588d2705cb8f7b901701276dd761,"Outplanting technique, host genotype, and site affect the initial success of outplanted Acropora cervicornis",2018,E. Goergen,44,10.7717/peerj.4433,1,forrester_et_al_2014
763683cc14934ace6bdb51c0b42ef4bfe3e3881a,"Mechanisms of network evolution: a focus on socioecological factors, intermediary mechanisms, and selection pressures",2018,C. Sueur,40,10.1007/s10329-018-0682-7,1,vardi_2012
c6b72ea8fcc419091172be046251ababcc6c703e,Macroalgae reduces survival of nursery‐reared Acropora corals in the Florida reef tract,2018,R. van Woesik,40,10.1111/rec.12590,1,forrester_et_al_2014
f809657b1d0c45a5d6a2332553656a940259fad4,"How Does the Coral Microbiome Cause, Respond to, or Modulate the Bleaching Process?",2018,Kathleen M. Morrow,36,10.1007/978-3-319-75393-5_7,1,forrester_et_al_2014
8d6d6f318861d9ffc6bc641f428cc291d2cfa784,"Do Social Resources Matter? Social Capital, Personality Traits, and the Ability to Plan Ahead",2018,P. Anand,16,10.1111/KYKL.12173,1,vardi_2012
ccb01a4d094deeaeeebae4bc2502ea8044ca4d22,Role analysis using the ego-ERGM: A look at environmental interest group coalitions,2018,J. Box-Steffensmeier,15,10.1016/j.socnet.2017.08.004,1,vardi_2012
ce358dca9241156215d9d141d020488b9033fca3,Networks of economic policy expertise in Germany and the United States in the wake of the Great Recession,2018,Michael Flickenschild,14,10.1080/13501763.2018.1518992,1,vardi_2012
e7475025c1bf393b5013521a4eeb289f21a30453,Testing methods to mitigate Caribbean yellow-band disease on Orbicella faveolata,2018,C. Randall,13,10.7717/peerj.4800,1,forrester_et_al_2014
6948705624a328d5f97a63dde64ce8b1dc278470,Decentralized organism exemplified with colonial hydroid species,2018,N. N. Marfenin,9,,1,vardi_2012
401d5e6965a032a616cc32c2e15895a380a0c282,The network theory: a new language for speaking about chemical elements relations through stoichiometric binary compounds,2018,R. Suárez,7,10.1007/S10698-018-9319-6,1,vardi_2012
7d7476683a7f336c55277e4efd81d215d0d32e4b,Tissue loss rather than colony size determines the demographic fate of the branching coral Acropora cervicornis,2018,A. Mercado-Molina,6,10.3354/MEPS12578,1,forrester_et_al_2014
1f1101f52d39964e0dbfbcb4a07c017e3998f938,Endogenous and Exogenous Bursts in a Honey Bee Hive,2018,Itsuki Doi,1,10.1162/ISAL_A_00090,1,vardi_2012
f52689d29350be12df5a789f58783fde7c4af6ce,"Incidence of black band disease, brown band disease, and white syndrome in branching corals on the Great Barrier Reef",2018,Marsha A. Sisney,1,10.1016/J.ECSS.2018.09.005,1,forrester_et_al_2014
1bc38f8619bfc6345d9b85239d40b314cf197bfc,The network theory: a new language for speaking about chemical elements relations through stoichiometric binary compounds,2018,R. Suárez,0,10.1007/s10698-018-9319-6,1,vardi_2012
3c947661d3f0eba7c5d0ee656c1d37039c70a141,nalyzing the performance of classical consensus models in large cale group decision making : A comparative study,2018,.. Labellaa,0,,1,vardi_2012
73d2b4c3a632c6a2b831d7ad3cb4f6060e5eb9e7,Data showing the shapes of cones and Müller cells within the fovea of monkeys reconstructed from serial sections and focused ion beam analysis,2018,U. Schraermeyer,0,10.1016/j.dib.2018.08.195,1,pausch_et_al_2018
abfae0103319ee814127b134ffb25bf2c1534cc3,Analyzing the performance of classical consensus models in large scale group decision making: A comparative study,2017,Á. L. Romero,209,10.1016/j.asoc.2017.05.045,1,vardi_2012
c676ea3d4210bee9eadb9f8d96f7f7d5497b5500,A Survey of Self-Organization Mechanisms in Multiagent Systems,2017,Dayong Ye,138,10.1109/TSMC.2015.2504350,1,vardi_2012
4f324ac55f88a229c1815fadff5c2c60b1dc32cc,Sustainable mobility indicators for Indian cities: Selection methodology and application,2017,Deepty Jain,58,10.1016/J.ECOLIND.2017.03.059,1,vardi_2012
858144baf339f0cc6b5833084ad263eb1f49455d,Effects of predation and nutrient enrichment on the success and microbiome of a foundational coral.,2017,Elizabeth C. Shaver,56,10.1002/ecy.1709,1,forrester_et_al_2014
a052636259de41f78c495c2cd6f68cf9cc54e6e5,"Intraspecific variation in phenotype among nursery-reared staghorn coral Acropora cervicornis (Lamarck, 1816)",2017,K. Lohr,50,10.1016/J.JEMBE.2016.10.005,1,forrester_et_al_2014
a64e807b38b371c3dd9a9e7a6178765c83166a8c,The influence of demographic variation on social network stability in wild vervet monkeys,2017,C. Borgeaud,42,10.1016/J.ANBEHAV.2017.09.028,1,vardi_2012
b4b7e9f2e197b0e1543ddece76d50f57aab3cbf2,"Tough, armed and omnivorous: Hermodice carunculata (Annelida: Amphinomidae) is prepared for ecological challenges",2017,A. Schulze,42,10.1017/S0025315417000091,1,forrester_et_al_2014
502c38b9140fe3e747e834f017497c924c3a1649,Network structure in sustainable agro-industrial parks,2017,G. Nuhoff-Isakhanyan,23,10.1016/J.JCLEPRO.2016.09.196,1,vardi_2012
ed087133cc210350893a7d7d007c80333090f151,Assessment of wild and restored staghorn coral Acropora cervicornis across three reef zones in the Cayman Islands,2017,K. Lohr,16,10.1016/J.RSMA.2016.11.003,1,forrester_et_al_2014
736e8d07753153a09c8535abf8c54408f147b814,Friendships and Social Networks in an Individual-Based Model of Primate Social Behaviour,2017,Ivan Puga‐Gonzalez,10,10.18564/jasss.3450,1,vardi_2012
775dd2f3c94cf57e0c455c2d92c7cb933e8bae89,Editorial: Social Interaction in Animals: Linking Experimental Approach and Social Network Analysis,2017,C. Sueur,8,10.3389/fpsyg.2017.00035,1,vardi_2012
87a87169838f07d34936c45ee32394630872f5c6,First report of the fireworm Hermodice carunculata (Annelida: Amphinomidae) preying on a Sea Cucumber,2017,R. Barroso,5,10.22034/IJAB.V5I4.359,1,forrester_et_al_2014
3209abfffecc7151f638c2cb7e50a39cf82b9867,Coral Reef Conservation Solution-Scape White Paper,2017,A. Wenger,5,10.31230/osf.io/yd4zg,1,forrester_et_al_2014
4a291dc7deb2a268cde83080c5024dc2abbb4de3,Rehabilitation release of vervet monkeys (Chlorocebus pygerythrus hilgerti) in south coast Kenya : a scientific approach,2017,A. Donaldson,3,,1,vardi_2012
e3886c419275b1ba5b15bd993952928800b85f72,Can classical consensus models deal with large scale group decision making?,2017,Á. L. Romero,2,10.1109/ISKE.2017.8258740,1,vardi_2012
27f1db55d89c3239677e00d4cb6ff6b687180144,"Social dynamics, network structure, and information diffusion in fish shoals.",2017,M. Hasenjager,0,10.18297/etd/2628,1,vardi_2012
dc60276e63014c553ddb10f6aac98e5ff23e8597,Ecological solutions to reef degradation: optimizing coral reef restoration in the Caribbean and Western Atlantic,2016,D. Lirman,185,10.7717/peerj.2597,1,forrester_et_al_2014
ea0672e03abb6c6d9a592a3a88b9f820073e72c2,Coral-Associated Bacterial Diversity Is Conserved across Two Deep-Sea Anthothela Species,2016,Stephanie N. Lawler,92,10.3389/fmicb.2016.00458,1,forrester_et_al_2014
0542fc73f2d0877b0a523f00feb7b5680dabcc74,"Detecting sedimentation impacts to coral reefs resulting from dredging the Port of Miami, Florida USA",2016,Margaret W. Miller,82,10.7717/peerj.2711,1,forrester_et_al_2014
63b9916a542dfcef0e10111e7493622d79ef8387,Modeling infection transmission in primate networks to predict centrality‐based risk,2016,V. Romano,61,10.1002/ajp.22542,1,vardi_2012
c990b1ed7d44c7496229a668391f3c635e1a5bf0,How social network structure affects decision-making in Drosophila melanogaster,2016,C. Pasquaretta,38,10.1098/rspb.2015.2954,1,vardi_2012
2f80a622196af082b58089b66c5df5627af07afa,"Shifting white pox aetiologies affecting Acropora palmata in the Florida Keys, 1994–2014",2016,K. Sutherland,36,10.1098/rstb.2015.0205,1,forrester_et_al_2014
00afa2def22efb4ef6b4f381b05cd6a3b01b1c81,"Social power, conflict policing, and the role of subordination signals in rhesus macaque society.",2016,B. Beisner,23,10.1002/ajpa.22945,1,vardi_2012
71b5b7fbb438bdbb71ac8125441dec085d6010c4,Reef-scale trends in Florida Acropora spp. abundance and the effects of population enhancement,2016,Margaret W. Miller,21,10.7717/peerj.2523,1,forrester_et_al_2014
b83d5e925b1b1d6aa44752abc0c33c149265a5dd,Acropora Habitat Evaluation and Restoration Site Selection Using a Species Distribution Modeling Approach,2016,K. Ames,4,,1,forrester_et_al_2014
f40b63a2ec68457608c3a70e36f86df8164c62e6,Inter-organizational collaboration in bio-based business : sustainability-oriented networks inagro-industrial parks,2016,G. Nuhoff-Isakhanyan,1,,1,vardi_2012
84d13d2fd0ff658beae1e4c0f70afcc4ac85992a,Shared decision-making in palliative cancer care : a life span perspective,2016,C. Groot-Kormelink,0,,1,vardi_2012
474f838728557be8a7758fe295decca4f02bc846,Balancing between exploration and exploitation in a lean business environment,2016,M. V. Oort,0,,1,vardi_2012
18ff81bab07e56fcaede706d47f8843dfcdacb06,Understanding distortion and biases in individual information processing under social impact,2016,Yonghua Cen,0,,1,vardi_2012
e58f8f17765e6f0a55cc4abae38f6407295e91ca,Histological Analysis of Threespot Damselfish (Stegastes planifrons) Gastrointestinal Tract and Implications for Staghorn Coral (Acropora cervicornis) Health,2016,William A. Norfolk,0,,1,forrester_et_al_2014
acf48aba89d1ed396db8118e04acf9ea2e03b3da,Coral conservation in times of change: letting nature pick the winners,2016,K. S. Lunz,0,,1,forrester_et_al_2014
7d6cf232f1a94579efe8abf67e441fc1a2d3e9a3,The Microfoundations of Organizational Social Networks,2015,S. Tasselli,244,10.1177/0149206315573996,1,vardi_2012
bfa8550d9f7b297da6906c5e00a5469d435765ea,Diseases of Coral Reef Organisms,2015,E. Peters,65,10.1007/978-94-017-7249-5_8,1,forrester_et_al_2014
909a44240d52147307754197c41bed90afdc9ce6,Social Network Analysis in Behavioral Ecology,2015,M. Hasenjager,27,10.1016/BS.ASB.2015.02.003,1,vardi_2012
eead5777eca14dd118d3aa3555afad2e6161115c,Optimizing the productivity of a coral nursery focused on staghorn coral Acropora cervicornis,2015,K. Lohr,24,10.3354/ESR00667,1,forrester_et_al_2014
7c9b63b74c688dbfba3ac13223d163fcffbdae61,Exploring social network analysis techniques on decision support,2015,Manuela Freire,6,,1,vardi_2012
20b8a5874ca4c01633f6ca4241fcb7f845271159,A Survey of Self-organisation Mechanisms in Multi-Agent Systems,2015,Dayong Ye,3,,1,vardi_2012
9bf63cd9fa5c932a605313b80f224d60a5f052b1,"Female Social Connectivity through the Leadership and Movement Progression of Tibetan Macaques at Mt. Huangshan, China",2015,Gregory P. Fratellone,3,,1,vardi_2012
9f1320e2543d99be05400995f54d60f118b104bc,Effect of ornament manipulations on following relations in male bearded reedlings,2015,Zoltán J. Tóth,1,10.1080/03949370.2015.1030782,1,vardi_2012
b065e6730e25fdeec02400dcd0541141e809eebf,"The Histology, MicrobiOlogy, and Molecular Ecology of Tissue-Loss Diseases Affecting Acropora cervicornis in the Upper Florida Keys",2015,Katheryn W. Patterson,1,,1,forrester_et_al_2014
e9487c3209005aad95cd57fdba1530234e51a50d,Déplacements collectifs auto-organisés : décision individuelle et transfert d'information,2015,Sylvain Toulet,0,,1,vardi_2012
d6c1cf18cacfb2a31f6646e98a01071aa1319e51,A comparative approach to social learning from the bottom up,2015,E. P. O’Sullivan,0,,1,vardi_2012
9ca078c009afa67a9f1b5de3c68dc916404e31b8,"Discurso Web, Modelos Teóricos e Sistemas de Argumentação: Implicações para a Tomada de Decisão",2015,Manuela Freire,0,,1,vardi_2012
0a2015fed470e75ff233941a1c3203f4c6575f64,A Consensus Model to Detect and Manage Noncooperative Behaviors in Large-Scale Group Decision Making,2014,I. Palomares,477,10.1109/TFUZZ.2013.2262769,1,vardi_2012
9d69d8f81ee2870e92a2da331ca77ce52dcec3cb,Social networks in primates: smart and tolerant species have more efficient networks,2014,C. Pasquaretta,139,10.1038/srep07600,1,vardi_2012
ac27fb9260b243792d0cfa3cd1f969575e07b8bb,MENTOR: A graphical monitoring tool of preferences evolution in large-scale group decision making,2014,I. Palomares,91,10.1016/j.knosys.2013.07.003,1,vardi_2012
d0765b908011f6e5e213b4d90aef01e2f64d36b9,A Semisupervised Multiagent System Model to Support Consensus-Reaching Processes,2014,I. Palomares,81,10.1109/TFUZZ.2013.2272588,1,vardi_2012
76bfd0c327572418589b35ba577dae85bf7449df,Movement initiation in groups of feral horses.,2014,K. Krueger,76,10.1016/j.beproc.2013.10.007,1,vardi_2012
0308c2217c8744df98440d6567e34578c6e26ab9,"Prevalence, consequences, and mitigation of fireworm predation on endangered staghorn coral",2014,Margaret W. Miller,32,10.3354/MEPS10996,1,forrester_et_al_2014
9880e738833dc63d66de2a7c4d85d3bc964e01cb,Modelling Animal Group Fission Using Social Network Dynamics,2014,C. Sueur,30,10.1371/journal.pone.0097813,1,vardi_2012
86b022f6cb39c30b6262b659f5c0fdb5a5dc622e,Food reduction has a limited effect on following relations in house sparrow flocks,2014,Z. Tóth,10,10.1016/J.ANBEHAV.2014.01.018,1,vardi_2012
0edc11fb815ddc5f6b32645c93ab149b0daa1019,Attitude-Based Consensus Model for Heterogeneous Group Decision Making,2014,Rosa M. Rodríguez,5,10.1007/978-3-642-37832-4_26,1,vardi_2012
6ffd9808206ac43d993e468cb2b7bb3f59bff255,Multi-agent-Based Semi-supervised Consensus Support System for Large-Scale Group Decision Making,2014,I. Palomares,4,10.1007/978-3-642-54924-3_23,1,vardi_2012
19f4565549b3f093a02ba99f5cbc284182e351b2,TrustCV : supporting reputation-based trust for collectivist digital business ecosystems,2014,D. Isherwood,2,,1,vardi_2012
f27fcd83768f763a4c3b79e7d72d2e0040757c29,Déterminants individuels de la position sociale et du rôle dans la cohésion de groupe chez trois espèces de cercopithecinae,2014,C. Bret,0,,1,vardi_2012
358fc0c6cde2b5aa426aad52f73d624691674363,Sistema multiagente para modelar procesos de consenso en toma de decisión en grupo a gran escala usando técnicas de soft computing,2014,Iván Palomares Carrascosa,0,,1,vardi_2012
31666bb830d7ff644ed84438f13a11b3db46b335,A Study of How to Build an Aggregated Volunteer Community Online for Social Good,2014,Rachel A Kubiak,0,,1,vardi_2012
4a5bd925624f6d3c3594377210cd57426582ab6d,Creating a Space for Collective Problem-Solving,2014,Kshanti A. Greene,0,10.1007/978-1-4614-6170-8_102001,1,vardi_2012
08b8e61fb6eb9e28022f1e01d7ed9783263013ad,Bio-Inspired Collective Decision Making Algorithms in Multiagent System From Low- to High-Cognition Algorithms,2014,H. Z. Aichour,0,,1,vardi_2012
23385f39590a4d53bd954e6d2e78b4c62c934ebc,Context-dependent hierarchies in pigeons,2013,Máté Nagy,166,10.1073/pnas.1305552110,1,vardi_2012
51a35b5837dfd0a6516932584a4430f022eff181,An attitude-driven web consensus support system for heterogeneous group decision making,2013,I. Palomares,105,10.1016/j.eswa.2012.07.029,1,vardi_2012
22001b269fe97af03b72e1590c5473ed0dd915ba,Genetic relatedness does not predict racoon social network structure,2013,Ben T. Hirsch,71,10.1016/J.ANBEHAV.2012.12.011,1,vardi_2012
611c6cded728b75f90450ea5ec1d3aee4dbdf8ce,"How Peer Pressure Shapes Consensus, Leadership, and Innovations in Social Groups",2013,Ernesto Estrada,50,10.1038/srep02905,1,vardi_2012
1b10373f362ca56486e92670231d2083d26d2cb9,Social Structure of a Semi-Free Ranging Group of Mandrills (Mandrillus sphinx): A Social Network Analysis,2013,Céline Bret,37,10.1371/journal.pone.0083015,1,vardi_2012
958ac9b7a5be87ab044fa99bbc85191cb7939915,Group performance is maximized by hierarchical competence distribution,2013,Anna Zafeiris,34,10.1038/ncomms3484,1,vardi_2012
74a3676ec0c7902f1983597759595ad115e0a2a3,Leaders of spontaneous group movements influence whole-group social organization: an experimental study on grazing heifers,2013,L. Della-Rossa,18,10.1163/1568539X-00003043,1,vardi_2012
595261f0cc33ebc0475468d5773b5165b27c5e05,Fuzzy Clustering Approach forNon-cooperative Behavior Detection inConsensus Reaching Processes,2013,I. Palomares,1,10.2991/.2013.5,1,vardi_2012
69ca967fab2f038f650f8cc42ea46ebccff6000c,"Solidarity, synchronization and collective action",2013,J. Bruggeman,0,,1,vardi_2012
cc5f54dd63207f7139b9ae830ec69d8520f1b7e5,Digital Commons @ University of South Florida Digital Commons @ University of South Florida,,C. Connelly,781,,1,forrester_et_al_2014
66d0f31bfbc6f51fd07676e306aa857f39287261,The Puzzle of Leadership: The Interplay between Individual Traits and Coordination Mechanisms,,Kasper F. Hlebowicz,0,,1,vardi_2012
37d4485482ddfb8f484487396597424ccae46c3e,Leadership in Animal Groups: The Interplay between Individual Traits and Coordination Mechanisms,,Kasper F. Hlebowicz,0,,1,vardi_2012
