size_class,n,mean_growth,median_growth,sd_growth,pct_positive,pct_negative,mean_rgr
SC1,181,16.776195024324373,12.2005571030641,18.638534929071195,81.21546961325967,12.154696132596685,1.0201732834216577
SC2,817,45.23613700260279,42.8875,44.8525620253264,85.31211750305998,12.48470012239902,0.9197081568731472
SC3,626,79.3113556289407,53.28757164932365,177.1960966571337,67.73162939297124,27.95527156549521,0.37374316626119036
SC4,656,285.31578045368417,230.69431201954598,605.7387980440911,69.66463414634147,24.390243902439025,0.28159739571190423
SC5,1544,328.7056384521284,814.3495024875624,3791.830002095789,71.04922279792746,27.525906735751292,0.07745781235113595
