method,sig_criteria,threshold_mean,threshold_se,ci_lower,ci_upper,n_detected,n_folds,detection_frac
abs_max_d2,none,5.085162005531167,0.03787345690010963,4.988751924007409,5.181572087054925,5,6,0.8333333333333334
abs_max_d2,sim_int,5.085162005531167,0.03787345690010963,4.988751924007409,5.181572087054925,5,6,0.8333333333333334
min_d2,none,8.52378824654522,0.03491760196419268,8.416665933741044,8.56663717166689,5,6,0.8333333333333334
min_d2,sim_int,8.52378824654522,0.03491760196419268,8.416665933741044,8.56663717166689,5,6,0.8333333333333334
zero_d2,none,6.254580586976757,1.0153100804169792,2.2865915835220654,7.254388839815734,6,6,1
zero_d2,sim_int,6.254580586976757,1.0153100804169792,2.2865915835220654,7.254388839815734,6,6,1
zero_d1,none,6.043906705128544,0.1568436748779838,5.551144066229333,6.231370752535852,5,6,0.8333333333333334
zero_d1,sim_int,5.808237616959356,NA,5.502939025467454,6.113536208451257,2,6,0.3333333333333333
