year,median,mean,ci_lower,ci_upper,pi_lower,pi_upper,scenario,return_interval,label,sim_type,pct_initial_median,pct_initial_mean
17,35.99586198137735,42.05013456229384,5.923106745579331,115.72206578562964,9.161904950247784,74.96572010228184,baseline,0,baseline_no_heatwave,monte_carlo,17.14088665779874,20.02387360109231
18,34.448650928006124,41.362207129558556,5.097933371735291,118.62302360265087,8.090000808699767,74.90732146249096,baseline,0,baseline_no_heatwave,monte_carlo,16.404119489526725,19.696289109313597
19,32.974792003524485,40.77413186539489,4.38865811387079,121.62196298425445,7.144988838127847,74.86451906462493,baseline,0,baseline_no_heatwave,monte_carlo,15.70228190644023,19.416253269235664
20,31.56839289178673,40.279470146002424,3.778615488673464,124.7141100424759,6.311245993004803,74.83217835582636,baseline,0,baseline_no_heatwave,monte_carlo,15.032568043707967,19.180700069524963
21,30.224805408882965,39.87352141679269,3.2536967785769892,127.89683856158237,5.575313526581426,74.80685278453727,baseline,0,baseline_no_heatwave,monte_carlo,14.392764480420459,18.987391150853664
22,28.94021810735684,39.55289072501049,2.8018926633452037,131.1690203058295,4.925504600707492,74.78623006006791,baseline,0,baseline_no_heatwave,monte_carlo,13.781056241598497,18.834709869052617
23,27.711392392932353,39.315200244210814,2.4129424640922,134.53057673897723,4.351614612789355,74.76875956559165,baseline,0,baseline_no_heatwave,monte_carlo,13.195901139491598,18.721523925814672
24,26.53549124249345,39.1588959120959,2.0780570599155483,137.98217013861597,3.8446991449547294,74.75340186660358,baseline,0,baseline_no_heatwave,monte_carlo,12.635948210711167,18.64709329147424
25,25.409967640799223,39.08311740104491,1.7896947328821733,141.5249910803492,3.3968978967842993,74.73946042706407,baseline,0,baseline_no_heatwave,monte_carlo,12.099984590856772,18.61100828621186
26,24.332491519278232,39.08761071356841,1.5413765010143718,145.16061248324678,3.0012910647297186,74.72646862595822,baseline,0,baseline_no_heatwave,monte_carlo,11.586900723465824,18.6131479588421
27,23.300901519653856,39.17266987828,1.327531930066582,148.89088959082,2.6517795298007534,74.71411394386509,baseline,0,baseline_no_heatwave,monte_carlo,11.09566739031136,18.653652322990474
28,22.313172772146814,39.339098891455436,1.1433691518253224,152.71789163224025,2.342983196349902,74.7021871155247,baseline,0,baseline_no_heatwave,monte_carlo,10.625320367688959,18.7329042340264
29,21.367395016597136,39.58818809213136,0.9847645478719786,156.64385532157416,2.070153657086398,74.69054804099552,baseline,0,baseline_no_heatwave,monte_carlo,10.174950007903398,18.851518139110173
30,20.461757416997404,39.92170114784292,0.8481686860283185,160.671153405893,1.8290985015354233,74.6791029401346,baseline,0,baseline_no_heatwave,monte_carlo,9.743694008094002,19.0103338799252
31,19.59453772173817,40.34187013370845,0.7305258584171377,164.802273582881,1.6161153108938509,74.6677890467516,baseline,0,baseline_no_heatwave,monte_carlo,9.330732248446747,19.210414349384976
32,18.76409425937313,40.85139704915748,0.6292051045693622,169.03980456500003,1.4279338552123366,74.6565643568101,baseline,0,baseline_no_heatwave,monte_carlo,8.935282980653872,19.453046213884512
33,17.968859798211682,41.4534606892711,0.5419409930614378,173.38642707179318,1.2616653269024765,74.6454007633477,baseline,0,baseline_no_heatwave,monte_carlo,8.556599903910325,19.73974318536719
34,17.207336644135694,42.15172817210155,0.46678273046551694,177.84490822423265,1.1147576663951186,74.63427946018078,baseline,0,baseline_no_heatwave,monte_carlo,8.193969830540807,20.07225151052455
35,16.478092573390413,42.95037068480165,0.40205039723442454,182.41809829184487,0.9849561966805571,74.62318786510605,baseline,0,baseline_no_heatwave,monte_carlo,7.846710749233529,20.452557468953167
36,15.779757339925794,43.85408319250984,0.3462972953795799,187.10892907158535,0.8702689048382999,74.61211756055445,baseline,0,baseline_no_heatwave,monte_carlo,7.514170161869425,20.882896758338017
37,15.111019588600328,44.86810798245476,0.2982775444882446,191.92041340327438,0.76893580359362,74.60106291540599,baseline,0,baseline_no_heatwave,monte_carlo,7.1957236136192035,21.36576570593084
38,14.470624064487245,45.998262009852645,0.25691818873059613,196.8556454817351,0.6794018825230721,74.59002016275545,baseline,0,baseline_no_heatwave,monte_carlo,6.890773364041546,21.90393429040602
39,13.857369046388849,47.25096808383353,0.2212951834886015,201.91780173256814,0.6002932218829021,74.57898678283873,baseline,0,baseline_no_heatwave,monte_carlo,6.598747164947071,22.50046099230168
40,13.270103957012708,48.63328998872557,0.19061271999393078,207.11014209191103,0.5303958954554729,74.5679610901756,baseline,0,baseline_no_heatwave,monte_carlo,6.319097122387003,23.158709518440748
41,12.707727117936923,50.15297168382596,0.1641854227808256,212.43601158097795,0.4686373344986253,74.55694195736207,baseline,0,baseline_no_heatwave,monte_carlo,6.051298627589011,23.882367468488553
42,12.16918362759901,51.81848076681967,0.1414230200614554,217.89884210084585,0.4140698643587039,74.545928630294,baseline,0,baseline_no_heatwave,monte_carlo,5.7948493464757185,24.67546703181889
43,11.653463347078542,53.63905642467735,0.12181714307195363,223.50215439677524,0.3658561596585524,74.53492060456144,baseline,0,baseline_no_heatwave,monte_carlo,5.549268260513592,25.542407821274928
44,11.159598982686806,55.62476213285277,0.10492995843969552,229.2495601577242,0.32325639400991235,74.52391754276641,baseline,0,baseline_no_heatwave,monte_carlo,5.314094753660384,26.48798196802513
45,10.686664257148111,57.786543400100236,0.09038437885984815,235.14476422796895,0.2856168865552837,74.51291921921725,baseline,0,baseline_no_heatwave,monte_carlo,5.088887741499101,27.51740161909535
46,10.233772162983177,60.13629089311557,0.07785563282235791,241.1915669154796,0.25236007082176964,74.50192548293573,baseline,0,baseline_no_heatwave,monte_carlo,4.873224839515799,28.636328996721698
47,9.800073292922516,62.68690931316724,0.06706400462648894,247.39386638702632,0.22297563178349825,74.49093623291404,baseline,0,baseline_no_heatwave,monte_carlo,4.666701568058341,29.850909196746304
48,9.384754243003755,65.45239243645189,0.05776858216108506,253.75566114365884,0.1970126750280713,74.47995140156567,baseline,0,baseline_no_heatwave,monte_carlo,4.468930591906551,31.167805922119946
49,8.987036084579561,68.44790477157551,0.049761872513887764,260.2810525727315,0.17407280780299386,74.4689709436566,baseline,0,baseline_no_heatwave,monte_carlo,4.279540992656933,32.59424036741691
50,8.6061729018719,71.68987033172601,0.042865164914963214,266.97424757439967,0.15380402573607743,74.45799482890237,baseline,0,baseline_no_heatwave,monte_carlo,4.098177572319953,34.1380334912981
0,210,210,210,210,210,210,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,100,100
1,154.1877032727661,152.87862740509897,127.0549111839526,171.50845041670348,143.2721676195909,162.04789861136078,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,73.42271584417433,72.79934638338045
2,120.00313872634698,118.44450757107921,81.49170387313688,148.4801097241121,103.61359936792351,132.55000479994183,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,57.14435177445094,56.40214646241868
3,97.92404732994743,96.5593814073913,54.80581075944451,134.77490239701947,78.56435409248523,113.67626345761427,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,46.63049872854639,45.98065781304347
4,83.05763114772031,82.0919630613274,38.31516081833736,127.1590608950915,61.91954184056921,101.33350897870791,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,39.55125292748586,39.09141098158448
5,35.24133953942128,35.0214075362205,13.400925550645825,60.01673726038088,24.412517971983142,45.187557698486444,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,16.781590256867275,16.676860731533573
6,31.583705920338346,31.650914428807532,9.900888467612841,59.832805191163786,20.32989801828903,42.5620250510803,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,15.03985996206588,15.071864013717873
7,28.824298798835446,29.212196045687488,7.44965130918771,60.74288721801705,17.240218999683737,40.823524355563535,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,13.725856570874024,13.91056954556547
8,26.658394413301885,27.399105518476425,5.6808681350691375,62.493546000268715,14.815963522177377,39.68058769333473,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,12.694473530143755,13.047193104036392
9,24.891491863874485,26.016675683619418,4.373937459554714,64.9113587138752,12.854603657959764,38.939216587026195,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,11.853091363749755,12.388893182675915
10,11.347750570778272,12.095045241157226,1.644408541751073,32.91942504212342,5.445394736915576,18.656838613494298,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,5.403690747989653,5.759545352932013
11,10.71691623362689,11.68066454047415,1.2808121249197084,34.585103056721074,4.778605877712462,18.517822387516937,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,5.103293444584233,5.562221209749595
12,10.15370755069901,11.348456429657704,1.0009058173827186,36.452284812114385,4.206954225350554,18.438956820235855,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,4.835098833666195,5.4040268712655735
13,9.641231427906614,11.081282718482901,0.7839553300369283,38.5050387305765,3.7118239634705956,18.400754755300763,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,4.591062584717435,5.276801294515667
14,9.16828724740202,10.867830318084719,0.614999126877161,40.734492001568114,3.27985595236804,18.3900363431458,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,4.365851070191438,5.175157294326057
15,4.2326089623105965,5.189622366539017,0.23423893908037974,20.920658867422176,1.4069749628952661,8.922644375317502,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,2.0155280772907602,2.4712487459709607
16,4.031799036318667,5.128637571774289,0.1840990721666948,22.169877009930033,1.2453422700343688,8.932544494722162,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,1.919904303008889,2.442208367511566
17,3.84228273392573,5.08626517217249,0.14477076699026442,23.504715497032024,1.1027847956624115,8.946564956984991,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,1.8296584447265383,2.422031034367852
18,3.662808260725461,5.061636168436283,0.11388894185136003,24.927872258718885,0.9768484694839237,8.963377513587654,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,1.744194409869267,2.410302937350611
19,3.492443932911696,5.0543289726311125,0.08962094907646215,26.442948838568476,0.8654739285555133,8.98208711450187,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,1.6630685394817601,2.40682332030053
20,1.6152172877520423,2.45607618932803,0.034210592482606356,13.605824990158906,0.3719349579361024,4.365850954790691,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.7691510894057344,1.1695600901562049
21,1.54045061608074,2.4693514904921603,0.02693169575297697,14.436411581208798,0.32960613727584254,4.375983505561725,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.7335479124194,1.175881662139124
22,1.4692376166443117,2.491292537963832,0.021204638498810737,15.318813350437505,0.29211306311627655,4.3864147596737375,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.6996369603068151,1.1863297799827772
23,1.4013762288872547,2.522210561276402,0.016697560648449558,16.255992908932118,0.25889584607241206,4.397055778241707,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.6673220137558356,1.2010526482268582
24,1.3366874685868924,2.562513838617275,0.013149948010842915,17.251162089550245,0.22946242242802012,4.407846805794441,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.6365178421842345,1.2202446850558455
25,0.6183564485029058,1.2671152207984562,0.005023023878522272,8.878940585186115,0.09863519751920866,2.143012534237461,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.29445545166805037,0.6033882003802172
26,0.5898316634973692,1.2965454816375215,0.003956606083407636,9.422977705448908,0.08742434740091876,2.148339507946719,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.2808722207130329,0.6174026103035817
27,0.5626277298883646,1.3314044941255767,0.0031168816819918776,10.000531551472921,0.07748840225812477,2.153697952185835,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.267917966613507,0.6340021400597984
28,0.5366817541790976,1.372085456157262,0.002455593097045525,10.613648334139246,0.06868210939397607,2.1590819970520663,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.25556274008528457,0.6533740267415533
29,0.5119344568892162,1.4190376476069475,0.0019347734827716884,11.26450663323753,0.0608768737243937,2.1644877135124685,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.2437783128043887,0.6757322131461655
30,0.23683107502042994,0.7142672773957107,7.393776232734751e-4,5.798163854786095,0.0261690414920414,1.0523682122799263,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.11277670239068092,0.34012727495033845
31,0.22591154766075208,0.7438952635032879,5.82657595363933e-4,6.153868955844155,0.02319522948897857,1.0550075114715072,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.107576927457501,0.35423583976347045
32,0.2154958225841141,0.7774061189210036,4.591943786097981e-4,6.5314666054308335,0.02055938766443439,1.0576546342521393,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.10261705837338767,0.3701933899623827
33,0.20556056264028022,0.8151531271689811,3.6192237585574196e-4,6.93230588404516,0.01822309578509875,1.0603092075852323,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.09788598220965726,0.38816815579475294
34,0.19608354391671048,0.8575321799397502,2.8527896783097804e-4,7.3578198600264955,0.016152305167197317,1.0629709867444688,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.0933731161508145,0.4083486571141668
35,0.09071275075680735,0.4389019174397988,1.0906484534749566e-4,3.787480786029989,0.0069434076971961484,0.5168159902988808,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.043196547979432065,0.20900091306657087
36,0.08653071790112225,0.46461764260917415,8.598234867069575e-5,4.020041325131903,0.006154397821380939,0.5181136915665407,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.04120510376243917,0.22124649648055913
37,0.08254153291531262,0.4933028094152446,6.779046264741266e-5,4.266923495411044,0.005455049304316591,0.5194147316010909,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.03930549186443458,0.23490609972154505
38,0.07873629673496002,0.5252565401318862,5.345181614044024e-5,4.529011546918089,0.004835172671082325,0.5207190929284006,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.037493474635695245,0.25012216196756487
39,0.07510652266935156,0.5608124354025668,4.214933309750269e-5,4.807244528772855,0.004285736581889631,0.5220267665480702,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.03576501079492931,0.26705354066788894
40,0.034746097755224054,0.29115518663247086,1.6120504413251383e-5,2.4746780381707696,0.0018423181601598657,0.25380932071078527,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.016545760835820978,0.13864532696784326
41,0.033144320100279866,0.3124549066615578,1.271378941091285e-5,2.626756881163017,0.0016329709127810242,0.2544467285515015,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.01578300957156184,0.148788050791218
42,0.031616397835261253,0.3361070607703588,1.0027788579502696e-5,2.788208410251676,0.0014474128425824512,0.2550857429338985,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.015055427540600599,0.16005098131921847
43,0.030158924746225432,0.3623612888351897,7.909861643890743e-6,2.959611861383465,0.0012829405973166217,0.2557263661937345,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.014361392736297825,0.17255299468342367
44,0.028768651827404925,0.39149574902333745,6.239732318114956e-6,3.1415823688146363,0.0011371580394484275,0.2563686012332344,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.013699358013049966,0.18642654715397022
45,0.013309105290241527,0.20554519957321127,2.3873806932939293e-6,1.6173045428937987,4.888332724351728e-4,0.1246463795019658,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.006337669185829299,0.09787866646343395
46,0.012695590200770508,0.22293672489053254,1.8835832412787532e-6,1.7167767015796502,4.332866768965247e-4,0.1249594201272965,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.006045519143224052,0.10616034518596787
47,0.012110361800187102,0.2422295657861193,1.48621166636019e-6,1.8223842908497707,3.8405202536427206e-4,0.12527324755560837,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.005766838952470049,0.11534741227910443
48,0.01155211565195072,0.26363173796921824,1.1727596103972824e-6,1.9345067869968309,3.4041205532605884e-4,0.1255878636524244,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.005501007453309867,0.12553892284248486
49,0.011019607488836,0.2873750959018093,9.25485451566756e-7,2.053547199933524,3.017310128285777e-4,0.1259032703248316,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.005247432137540952,0.13684528376276633
50,0.005097959894735786,0.15214758987928914,3.542319495084399e-7,1.0572282449225767,1.2970616547164937e-4,0.061214154470391025,moderate_bleaching,5,moderate_bleaching_every_5yr,monte_carlo,0.002427599949874184,0.07245123327585197
0,210,210,210,210,210,210,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,100,100
1,154.83037995581458,153.85731141728533,138.4471315784182,171.90194742170556,143.5016416844765,162.59116842054354,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,73.72875235991171,73.26538638918349
2,121.00555430586071,119.87078630336437,96.75267349169408,149.1607530290042,103.94573599178135,133.44024898958781,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,57.62169252660034,57.08132681112589
3,99.15351964547023,98.21770468383002,70.89209228975079,135.70069402880773,78.94237437633768,114.82340786186116,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,47.21596173593821,46.77033556372858
4,84.4508878724497,83.89657005853152,53.991820822520154,128.32251221807078,62.31705763200726,102.69924940953044,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,40.214708510690336,39.95074764691977
5,74.19203811946639,74.13246838603685,42.41478357260918,125.16435401583264,50.74119422753992,94.74604648093653,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,35.32954196165066,35.30117542192231
6,66.76879218551187,67.29229662700766,34.13278919596763,125.06092463130753,42.32310864835096,89.54019881834145,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,31.794662945481843,32.04395077476555
7,61.18916725508758,62.376361942169844,27.971336091180717,127.24696714566514,35.94837236997022,86.17073737077716,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,29.13769869289885,29.703029496271355
8,56.827030069013574,58.756525513735674,23.229301151443416,131.2056889453957,30.942848515509695,84.03901457125073,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,27.06049050905408,27.979297863683655
9,53.281555501865746,56.03109066815423,19.47613170372786,136.5838778498636,26.889508460209175,82.74535166131788,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,25.372169286602738,26.681471746740108
10,24.391615632556924,26.159903134997023,7.972841020702067,69.42053814859726,11.40898911036148,39.77846229747476,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,11.615055063122345,12.457096730950964
11,23.131577990252566,25.37092850518249,6.761244370429937,73.09329848434353,10.027957421796373,39.614427953705274,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,11.015037138215508,12.081394526277377
12,22.00718693736966,24.75285833993312,5.752238012263559,77.20790215815657,8.842445048397577,39.57795585139462,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,10.479612827318887,11.787075399968153
13,20.983439017499087,24.269739192730167,4.904582365664332,81.73326230999785,7.814210635190413,39.62836790713859,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,9.992113817856708,11.557018663204842
14,20.03717392646971,23.897656461991527,4.188099497213345,86.6530012144681,6.915849238375585,39.738061038285664,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,9.541511393557006,11.379836410472157
15,19.152912120391065,23.62068314914116,3.579914083988,91.9616932111058,6.126951767163221,39.888315767318474,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,9.120434343043364,11.247944356733887
16,18.32016084064486,23.428256955621293,3.0621498750803786,97.66218904749694,5.431746799115218,40.06644749901248,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,8.72388611459279,11.15631283601014
17,17.531669753512148,23.313476107927,2.6204864785722384,103.76371456677205,4.817637279426956,40.26386873373562,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,8.348414168339117,11.101655289489047
18,16.78230166064198,23.271989388468032,2.2432297410239252,110.28052799295597,4.274279491002006,40.474771170432746,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,7.991572219353324,11.081899708794301
19,16.068301684524172,23.301272248660215,1.9206927868047834,117.23098184272038,3.7929921160209314,40.69523003647415,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,7.6515722307257965,11.095843927933435
20,7.46233092545791,11.348650907265998,0.7976828194642652,60.44662661727473,1.6326272084535138,19.84671714570963,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,3.553490916884719,5.4041194796504755
21,7.146512637686852,11.430302870316128,0.6831558849596117,64.27127231322797,1.4491296667393532,19.959468865366976,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,3.4031012560413583,5.443001366817204
22,6.844489794160086,11.546004123574594,0.5851116568609782,68.34220796974613,1.286336849167554,20.074120471292556,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,3.2592808543619456,5.498097201702187
23,6.555506659810307,11.696460413597723,0.5011619193766759,72.67405780900376,1.1418799202879895,20.190279630136587,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,3.121669838004908,5.569743054094154
24,6.278901760241578,11.882692927021983,0.4292711760893426,77.28266403162047,1.0136742094745275,20.307683086588575,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,2.9899532191626563,5.658425203343802
25,6.014081594988201,12.106017945867377,0.3677017558698824,82.1850812451948,0.8998799054561588,20.42615470386708,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,2.86384837856581,5.764770450413036
26,5.760503426271024,12.368038000940487,0.3149686166251278,87.39959418678384,0.7988701605450128,20.5455771207585,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,2.7430968696528684,5.889541905209756
27,5.517663920395707,12.670641393566708,0.26980168159722706,92.94575350013234,0.7092045614896583,20.66587261726725,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,2.6274590097122417,6.033638758841289
28,5.2850915652681785,13.016008077442216,0.23111418216787522,98.84442589343041,0.6296066420954337,20.786990203349198,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,2.516710269175323,6.1980990844962935
29,5.062341526930364,13.406620632573791,0.19797588925038573,105.11785613584422,0.5589445533170753,20.908896910483648,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,2.410638822347792,6.384105063130377
30,2.351673253282823,6.714709582592243,0.08224826201646213,54.21599685389319,0.24065492984127934,10.199931098411541,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,1.1198444063251538,3.1974807536153538
31,2.2525672106490013,6.952274494068262,0.07045608455385005,57.657215812270366,0.2136466216695721,10.259792743470232,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,1.0726510526900006,3.310606901937268
32,2.157640257240489,7.216358906880694,0.060354949011341835,61.316931672173226,0.18966962718596705,10.320017434311225,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,1.02744774154309,3.436361384228902
33,2.066715288024093,7.508846399009422,0.05170228230528215,65.20899789240711,0.16838363532871897,10.380603535918503,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.9841501371543299,3.575641142385439
34,1.979623019402855,7.831822505290641,0.04429032600527247,69.34815210160038,0.14948657564526205,10.441550634991913,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.9426776282870739,3.729439288233639
35,1.8962015310603397,8.18759116359866,0.037941133460205,73.75007085833606,0.1327103068010994,10.502859144756698,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.9029531100287332,3.8988529350469805
36,1.8162958732435022,8.578693122537784,0.03250228823427162,78.4314282816863,0.11781679703389447,10.56453003888308,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.8649027967826202,4.08509196311323
37,1.7397577201779892,9.00792645063103,0.027843238869927955,83.40995868448297,0.10459473806291383,10.626564672364978,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.828456057227614,4.289488786014776
38,1.6664450570570764,9.478369315002112,0.023852160687678377,88.70452338264008,0.09285654185899349,10.688964660958877,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.7935452652652745,4.513509197620054
39,1.5962218923819844,9.993405224599114,0.020433268506673465,94.33518188807881,0.08243567614945349,10.751731800053015,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.7601056630390403,4.758764392666245
40,0.7415169066692606,5.119832831631127,0.00848937258012296,48.6549660778214,0.03549305871467279,5.245014921383526,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.3531032888901241,2.4380156341100605
41,0.7102698295476289,5.4184538625548875,0.007272604448201145,51.74342830430878,0.03150983719505755,5.275814805577298,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.3382237283560137,2.5802161250261366
42,0.6803395098743885,5.744655759457566,0.006230264158235002,55.02794172257763,0.02797363474091627,5.30679566178718,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.32397119517828027,2.7355503616464603
43,0.651670453823023,6.10082220081407,0.005337342487181556,58.52095133393205,0.02483428417788401,5.337958517924052,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.31031926372524904,2.905153428959081
44,0.6242095081264896,6.489568363353821,0.00457241664627416,62.23569223847832,0.02204724848850896,5.36930441932211,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.29724262291737596,3.090270649216105
45,0.5979057607150693,6.913763113552778,0.003917135871065552,66.18623977042576,0.01957298891328603,5.400834425116204,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.2847170289119378,3.2922681493108468
46,0.5727104458034473,7.376553474234235,0.003355780811430023,70.38756282255555,0.0173764039882134,5.432549605816335,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.2727192599064035,3.512644511540112
47,0.5485768531454156,7.88139159585044,0.002874886130155069,74.855580560481,0.015426331549281585,5.464451041687811,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.2612270729263884,3.7530436170716377
48,0.5254602412202558,8.432064486541751,0.002462917239801255,79.60722274059054,0.013695106632234562,5.496539821673646,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.25021916248583614,4.01526880311512
49,0.5033177541464687,9.032726782109972,0.0021099934097506597,84.6604938595224,0.012158168991663791,5.528817042681891,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.23967512102212796,4.301298467671415
50,0.23381380576217015,4.698473747146848,8.766777653284438e-4,43.665120325644246,0.005234755934479766,2.6971218265151498,moderate_bleaching,10,moderate_bleaching_every_10yr,monte_carlo,0.11133990750579531,2.237368451022309
0,210,210,210,210,210,210,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,100,100
1,154.3079336589712,153.2747033181077,137.58379166830613,170.22619074634525,142.8860611216163,161.6333198651965,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,73.4799684090339,72.98795396100365
2,120.190310617455,118.97457286046418,95.55015792590957,146.26681962058382,103.05585664695299,131.87264921507946,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,57.23348124640714,56.654558504982944
3,98.15317738675105,97.12158509773612,69.57499182853503,131.7707658129491,77.93081125358133,112.80601833337869,moderate_bleaching,20,moderate_bleaching_every_20yr,monte_carlo,46.73960827940527,46.248373856064816
