outcome,model_variant,term,estimate,std_error,hazard_ratio,ci_lower,ci_upper,z_value,p_value
recurrent_shrinkage,frailty_time_varying,log_size,0.03762824598463081,0.011733198744689885,1.0383451521397646,1.0147387360413809,1.0625007370647805,3.2069895689494134,0.001341318593401375
recurrent_shrinkage,frailty_time_varying,disturbance_stateContext-only pressure,-0.02910602047540367,0.10823481947903939,0.9713134798905605,0.7856481236278055,1.2008555075020608,-0.26891549887086297,0.7879947097861988
recurrent_shrinkage,frailty_time_varying,disturbance_stateAcute baseline-exclusion,0.0364174306115283,0.11570277512311025,1.0370886687052048,0.8266614751017681,1.3010802355635664,0.31474984565218395,0.7529515948950114
recurrent_shrinkage,frailty_time_varying,prior_shrink_events,0.2593891801188168,0.06560219846960556,1.296138137877987,1.1397499213652038,1.4739848110272522,3.953970845031901,7.686477975606744e-5
recurrent_shrinkage,frailty_time_varying,population_typeRestoration fragment,0.6761880287149347,0.15955417947814976,1.966367690121501,1.438299965926752,2.6883139709054826,4.237983805416615,2.25536033078709e-5
recurrent_shrinkage,frailty_time_varying,prior_shrink_events:log_time_mid,-0.1495025087725831,0.033528314440556095,0.8611362776219075,0.8063656292138425,0.9196271043440761,-4.458992683263068,8.234573169106178e-6
