outcome,model_variant,term,estimate,std_error,hazard_ratio,ci_lower,ci_upper,z_value,p_value
terminal_mortality,frailty_time_varying,log_size,-0.3462844872779633,0.015281342955832604,0.7073112374327629,0.6864403692887838,0.7288166736420421,-22.66060569930426,1.096620111772419e-113
terminal_mortality,frailty_time_varying,disturbance_stateContext-only pressure,-0.7173800062902661,0.13706754752693615,0.48802921589182,0.37305388743312495,0.6384399776739503,-5.2337699129641795,1.6608717909947665e-7
terminal_mortality,frailty_time_varying,disturbance_stateAcute baseline-exclusion,-1.2149759413675545,0.15109874174333468,0.2967171528170933,0.22066060647722774,0.39898861052468004,-8.04094016501729,8.915178528469037e-16
terminal_mortality,frailty_time_varying,prior_shrink_events,0.15480834096083546,0.17420130014995852,1.167434190346756,0.829753834324242,1.642538464315196,0.8886750031576749,0.3741777689457821
terminal_mortality,frailty_time_varying,recent_shrink_lag1,0.4467728296520095,0.12027612222352005,1.563259132825098,1.2349514160729043,1.9788463615291008,3.7145596431994283,2.0355785656682812e-4
terminal_mortality,frailty_time_varying,prior_any_shrink,-1.0946441567587535,0.158608993285305,0.33465867178962266,0.24524004230137733,0.4566808321879227,-6.901526414644808,5.1446702595863155e-12
terminal_mortality,frailty_time_varying,prior_shrink_events:log_time_mid,-0.1689652205083412,0.08086217425637912,0.8445382754871659,0.7207556654147783,0.9895793165252195,-2.089545848379309,0.03665861530275665
